year,epi_week,lga,confirmed_cases,data_source,date,rainfall_weekly,temp_mean,temp_max,temp_min,humidity_mean,pop_density,population,water_access,sanitation_access,open_defecation,mpi,elevation_m,dist_coast_km,dist_river_km
2023,27,Idanre,3,WHO_literature,2023-07-03,59.17,24.884285714285713,29.73,22.13,92.50285714285714,124,145,54,42,35,0.378,187,112,7
2023,28,Idanre,2,WHO_literature,2023-07-10,23.53,25.524285714285714,30.73,21.86,90.28,124,145,54,42,35,0.378,187,112,7
2023,29,Idanre,2,WHO_literature,2023-07-17,68.42,25.07857142857143,28.95,22.65,92.82857142857142,124,145,54,42,35,0.378,187,112,7
2023,30,Idanre,3,WHO_literature,2023-07-24,80.66,24.892857142857142,29.78,21.94,91.95285714285714,124,145,54,42,35,0.378,187,112,7
2023,31,Idanre,2,WHO_literature,2023-07-31,24.82,24.87857142857143,29.82,21.86,90.90285714285714,124,145,54,42,35,0.378,187,112,7
2023,32,Idanre,2,WHO_literature,2023-08-07,26.97,24.76142857142857,29.06,22.22,90.97857142857143,124,145,54,42,35,0.378,187,112,7
2023,33,Idanre,2,WHO_literature,2023-08-14,25.8,25.051428571428573,30.18,22.02,90.62571428571428,124,145,54,42,35,0.378,187,112,7
2023,34,Idanre,2,WHO_literature,2023-08-21,30.310000000000002,25.037142857142857,29.65,22.09,91.62857142857142,124,145,54,42,35,0.378,187,112,7
2023,35,Idanre,4,WHO_literature,2023-08-28,111.89,24.545714285714286,28.79,21.82,92.69285714285715,124,145,54,42,35,0.378,187,112,7
2023,36,Idanre,4,WHO_literature,2023-09-04,98.4,24.925714285714285,30.25,21.74,92.14428571428572,124,145,54,42,35,0.378,187,112,7
2023,37,Idanre,0,WHO_literature,2023-09-11,110.8,24.987142857142857,28.97,22.6,93.3,124,145,54,42,35,0.378,187,112,7
2023,38,Idanre,0,WHO_literature,2023-09-18,59.39,25.142857142857142,29.67,22.67,91.98571428571428,124,145,54,42,35,0.378,187,112,7
2023,39,Idanre,1,WHO_literature,2023-09-25,63.54,25.944285714285716,30.75,22.83,90.86714285714287,124,145,54,42,35,0.378,187,112,7
2023,40,Idanre,2,WHO_literature,2023-10-02,87.97,25.701428571428572,29.98,23.09,92.08714285714287,124,145,54,42,35,0.378,187,112,7
2023,41,Idanre,2,WHO_literature,2023-10-09,46.93,25.58285714285714,29.65,23.07,92.82142857142857,124,145,54,42,35,0.378,187,112,7
2023,42,Idanre,1,WHO_literature,2023-10-16,32.03,25.43285714285714,30.21,21.69,91.98571428571428,124,145,54,42,35,0.378,187,112,7
2023,43,Idanre,0,WHO_literature,2023-10-23,8.66,25.90857142857143,30.7,22.75,90.42142857142858,124,145,54,42,35,0.378,187,112,7
2023,44,Idanre,4,WHO_literature,2023-10-30,57.5,25.66142857142857,29.56,23.14,91.65571428571427,124,145,54,42,35,0.378,187,112,7
2023,45,Idanre,1,WHO_literature,2023-11-06,22.7,25.835714285714285,30.23,23.17,91.45714285714287,124,145,54,42,35,0.378,187,112,7
2023,46,Idanre,0,WHO_literature,2023-11-13,8.35,25.77285714285714,30.13,21.99,89.59285714285714,124,145,54,42,35,0.378,187,112,7
2023,47,Idanre,0,WHO_literature,2023-11-20,30.700000000000003,25.744285714285716,31.0,22.61,91.07571428571428,124,145,54,42,35,0.378,187,112,7
2023,48,Idanre,1,WHO_literature,2023-11-27,5.91,26.175714285714285,31.36,21.93,87.51428571428572,124,145,54,42,35,0.378,187,112,7
2023,49,Idanre,0,WHO_literature,2023-12-04,0.64,26.27857142857143,31.38,22.12,85.76428571428572,124,145,54,42,35,0.378,187,112,7
2023,50,Idanre,1,WHO_literature,2023-12-11,0.0,24.24142857142857,30.85,17.2,71.36428571428571,124,145,54,42,35,0.378,187,112,7
2023,51,Idanre,0,WHO_literature,2023-12-18,0.0,24.83285714285714,30.93,18.11,74.34714285714287,124,145,54,42,35,0.378,187,112,7
2023,52,Idanre,0,WHO_literature,2023-12-25,0.0,25.032857142857143,31.24,17.75,69.90285714285714,124,145,54,42,35,0.378,187,112,7
2024,1,Idanre,0,WHO_literature,2024-01-01,1.0,26.45285714285714,32.06,20.28,82.73714285714286,124,145,54,42,35,0.378,187,112,7
2024,2,Idanre,0,WHO_literature,2024-01-08,2.59,26.169999999999998,32.52,20.59,78.32142857142857,124,145,54,42,35,0.378,187,112,7
2024,3,Idanre,0,WHO_literature,2024-01-15,0.0,23.692857142857143,31.37,15.53,58.46714285714285,124,145,54,42,35,0.378,187,112,7
2024,4,Idanre,0,WHO_literature,2024-01-22,6.0,23.92142857142857,32.15,16.66,70.77857142857144,124,145,54,42,35,0.378,187,112,7
2024,5,Idanre,0,WHO_literature,2024-01-29,0.0,24.87142857142857,31.14,17.68,68.14285714285714,124,145,54,42,35,0.378,187,112,7
2024,6,Idanre,1,WHO_literature,2024-02-05,0.01,24.43857142857143,32.63,17.63,68.05428571428571,124,145,54,42,35,0.378,187,112,7
2024,7,Idanre,0,WHO_literature,2024-02-12,0.67,26.867142857142856,33.18,22.56,84.17999999999999,124,145,54,42,35,0.378,187,112,7
2024,8,Idanre,0,WHO_literature,2024-02-19,27.09,27.027142857142856,33.04,23.19,82.00142857142858,124,145,54,42,35,0.378,187,112,7
2024,9,Idanre,0,WHO_literature,2024-02-26,1.3599999999999999,27.03,33.54,22.62,86.7057142857143,124,145,54,42,35,0.378,187,112,7
2024,10,Idanre,0,WHO_literature,2024-03-04,8.5,26.81714285714286,31.55,23.52,88.7757142857143,124,145,54,42,35,0.378,187,112,7
2024,11,Idanre,0,WHO_literature,2024-03-11,13.319999999999999,27.390000000000004,34.02,23.77,87.28999999999999,124,145,54,42,35,0.378,187,112,7
2024,12,Idanre,0,WHO_literature,2024-03-18,4.73,27.108571428571427,32.79,24.26,88.17428571428572,124,145,54,42,35,0.378,187,112,7
2024,13,Idanre,0,WHO_literature,2024-03-25,5.37,27.12,32.64,24.25,89.45142857142856,124,145,54,42,35,0.378,187,112,7
2024,14,Idanre,0,WHO_literature,2024-04-01,17.68,26.944285714285716,31.66,24.25,90.52428571428571,124,145,54,42,35,0.378,187,112,7
2024,15,Idanre,1,WHO_literature,2024-04-08,26.07,26.444285714285716,30.3,23.34,91.14714285714285,124,145,54,42,35,0.378,187,112,7
2024,16,Idanre,1,WHO_literature,2024-04-15,6.28,26.928571428571427,31.03,24.43,90.40714285714286,124,145,54,42,35,0.378,187,112,7
2024,17,Idanre,0,WHO_literature,2024-04-22,39.56,26.827142857142857,30.63,24.16,91.82714285714285,124,145,54,42,35,0.378,187,112,7
2024,18,Idanre,0,WHO_literature,2024-04-29,57.19,26.464285714285715,30.59,23.49,92.78571428571429,124,145,54,42,35,0.378,187,112,7
2024,19,Idanre,0,WHO_literature,2024-05-06,10.58,26.631428571428568,30.06,24.01,91.19428571428571,124,145,54,42,35,0.378,187,112,7
2024,20,Idanre,1,WHO_literature,2024-05-13,35.849999999999994,26.825714285714287,31.41,23.09,89.89285714285714,124,145,54,42,35,0.378,187,112,7
2024,21,Idanre,2,WHO_literature,2024-05-20,87.46000000000001,26.222857142857144,30.85,22.62,91.72,124,145,54,42,35,0.378,187,112,7
2024,22,Idanre,0,WHO_literature,2024-05-27,33.63,26.02285714285714,30.28,22.77,92.61857142857143,124,145,54,42,35,0.378,187,112,7
2024,23,Idanre,1,WHO_literature,2024-06-03,47.629999999999995,25.771428571428572,29.8,23.05,92.64142857142858,124,145,54,42,35,0.378,187,112,7
2024,24,Idanre,0,WHO_literature,2024-06-10,55.410000000000004,25.715714285714284,29.96,22.74,91.63142857142859,124,145,54,42,35,0.378,187,112,7
2024,25,Idanre,1,WHO_literature,2024-06-17,36.64,25.462857142857143,30.59,22.15,92.21714285714286,124,145,54,42,35,0.378,187,112,7
2024,26,Idanre,3,WHO_literature,2024-06-24,67.02,25.15285714285714,29.08,21.74,91.66857142857143,124,145,54,42,35,0.378,187,112,7
2024,27,Idanre,0,WHO_literature,2024-07-01,77.02000000000001,25.035714285714285,29.34,22.13,91.07857142857142,124,145,54,42,35,0.378,187,112,7
2024,28,Idanre,1,WHO_literature,2024-07-08,43.49,25.009999999999998,29.35,21.94,90.48857142857143,124,145,54,42,35,0.378,187,112,7
2024,29,Idanre,2,WHO_literature,2024-07-15,62.0,24.801428571428573,29.32,22.45,91.8157142857143,124,145,54,42,35,0.378,187,112,7
2024,30,Idanre,1,WHO_literature,2024-07-22,14.389999999999999,24.8,29.41,21.98,89.89571428571428,124,145,54,42,35,0.378,187,112,7
2024,31,Idanre,2,WHO_literature,2024-07-29,20.64,24.784285714285716,29.74,21.73,89.41428571428571,124,145,54,42,35,0.378,187,112,7
2024,32,Idanre,2,WHO_literature,2024-08-05,3.7800000000000002,24.717142857142857,29.75,21.57,87.8157142857143,124,145,54,42,35,0.378,187,112,7
2024,33,Idanre,5,WHO_literature,2024-08-12,6.83,24.650000000000002,29.24,21.8,88.89142857142858,124,145,54,42,35,0.378,187,112,7
2024,34,Idanre,3,WHO_literature,2024-08-19,90.77000000000001,24.52285714285714,29.24,22.13,92.27857142857144,124,145,54,42,35,0.378,187,112,7
2024,35,Idanre,4,WHO_literature,2024-08-26,38.26,24.818571428571428,29.76,22.04,90.71142857142857,124,145,54,42,35,0.378,187,112,7
2024,36,Idanre,0,WHO_literature,2024-09-02,56.72,24.792857142857144,29.96,21.33,89.49428571428572,124,145,54,42,35,0.378,187,112,7
2024,37,Idanre,0,WHO_literature,2024-09-09,88.39999999999999,24.88714285714286,29.25,22.28,92.34571428571428,124,145,54,42,35,0.378,187,112,7
2024,38,Idanre,1,WHO_literature,2024-09-16,43.6,25.087142857142858,29.53,22.26,91.30714285714285,124,145,54,42,35,0.378,187,112,7
2024,39,Idanre,2,WHO_literature,2024-09-23,39.16,25.065714285714286,29.42,21.83,90.15714285714286,124,145,54,42,35,0.378,187,112,7
2024,40,Idanre,2,WHO_literature,2024-09-30,60.65,25.017142857142858,29.93,22.2,92.17142857142858,124,145,54,42,35,0.378,187,112,7
2024,41,Idanre,0,WHO_literature,2024-10-07,43.019999999999996,25.47142857142857,30.08,22.33,89.80857142857143,124,145,54,42,35,0.378,187,112,7
2024,42,Idanre,0,WHO_literature,2024-10-14,45.92999999999999,24.982857142857142,29.84,21.35,90.69000000000001,124,145,54,42,35,0.378,187,112,7
2024,43,Idanre,2,WHO_literature,2024-10-21,55.22,25.669999999999998,30.8,21.9,90.92,124,145,54,42,35,0.378,187,112,7
2024,44,Idanre,2,WHO_literature,2024-10-28,41.31,26.47,31.06,23.15,88.24142857142859,124,145,54,42,35,0.378,187,112,7
2024,45,Idanre,0,WHO_literature,2024-11-04,11.34,25.84142857142857,30.85,21.68,86.80857142857143,124,145,54,42,35,0.378,187,112,7
2024,46,Idanre,0,WHO_literature,2024-11-11,1.8900000000000001,26.04,31.2,20.38,82.5442857142857,124,145,54,42,35,0.378,187,112,7
2024,47,Idanre,2,WHO_literature,2024-11-18,2.77,25.208571428571428,30.6,19.81,79.91285714285713,124,145,54,42,35,0.378,187,112,7
2024,48,Idanre,0,WHO_literature,2024-11-25,1.0,24.195714285714285,30.09,17.0,74.18999999999998,124,145,54,42,35,0.378,187,112,7
2024,49,Idanre,1,WHO_literature,2024-12-02,0.02,24.532857142857143,30.66,18.62,77.49142857142859,124,145,54,42,35,0.378,187,112,7
2024,50,Idanre,0,WHO_literature,2024-12-09,0.09,24.302857142857142,30.85,16.91,73.42857142857143,124,145,54,42,35,0.378,187,112,7
2024,51,Idanre,1,WHO_literature,2024-12-16,0.0,23.672857142857143,30.27,15.71,68.06571428571428,124,145,54,42,35,0.378,187,112,7
2024,52,Idanre,0,WHO_literature,2024-12-23,0.0,24.14428571428571,30.93,18.43,76.39142857142858,124,145,54,42,35,0.378,187,112,7
2018,1,Ifedore,0,WHO_literature,2018-01-01,0.0,21.178571428571427,28.07,13.95,64.42,198,187,62,51,26,0.287,234,134,5
2018,2,Ifedore,0,WHO_literature,2018-01-08,0.36000000000000004,23.91857142857143,30.65,17.02,79.42714285714285,198,187,62,51,26,0.287,234,134,5
2018,3,Ifedore,0,WHO_literature,2018-01-15,0.0,24.478571428571428,31.04,18.04,76.7757142857143,198,187,62,51,26,0.287,234,134,5
2018,4,Ifedore,0,WHO_literature,2018-01-22,0.0,23.22142857142857,30.69,16.16,67.51,198,187,62,51,26,0.287,234,134,5
2018,5,Ifedore,0,WHO_literature,2018-01-29,0.5,24.49142857142857,32.81,16.44,73.15857142857143,198,187,62,51,26,0.287,234,134,5
2018,6,Ifedore,0,WHO_literature,2018-02-05,29.33,26.532857142857143,32.82,22.12,87.82857142857142,198,187,62,51,26,0.287,234,134,5
2018,7,Ifedore,0,WHO_literature,2018-02-12,15.35,26.45,32.84,22.56,85.30571428571429,198,187,62,51,26,0.287,234,134,5
2018,8,Ifedore,0,WHO_literature,2018-02-19,28.94,25.324285714285715,30.9,21.56,89.32857142857142,198,187,62,51,26,0.287,234,134,5
2018,9,Ifedore,0,WHO_literature,2018-02-26,7.66,25.75142857142857,32.18,22.45,88.41142857142857,198,187,62,51,26,0.287,234,134,5
2018,10,Ifedore,0,WHO_literature,2018-03-05,12.55,25.984285714285715,31.73,22.36,87.94857142857143,198,187,62,51,26,0.287,234,134,5
2018,11,Ifedore,0,WHO_literature,2018-03-12,28.3,26.00142857142857,30.96,22.63,89.96428571428571,198,187,62,51,26,0.287,234,134,5
2018,12,Ifedore,0,WHO_literature,2018-03-19,20.48,25.607142857142858,31.43,21.68,89.26571428571428,198,187,62,51,26,0.287,234,134,5
2018,13,Ifedore,0,WHO_literature,2018-03-26,5.97,26.13714285714286,30.77,23.26,89.90428571428572,198,187,62,51,26,0.287,234,134,5
2018,14,Ifedore,0,WHO_literature,2018-04-02,11.23,25.852857142857143,30.74,22.53,90.59,198,187,62,51,26,0.287,234,134,5
2018,15,Ifedore,0,WHO_literature,2018-04-09,13.85,25.832857142857144,30.96,22.59,88.76571428571428,198,187,62,51,26,0.287,234,134,5
2018,16,Ifedore,2,WHO_literature,2018-04-16,23.36,25.93857142857143,30.5,23.13,90.39142857142858,198,187,62,51,26,0.287,234,134,5
2018,17,Ifedore,0,WHO_literature,2018-04-23,18.71,25.632857142857144,29.53,22.6,91.42571428571429,198,187,62,51,26,0.287,234,134,5
2018,18,Ifedore,0,WHO_literature,2018-04-30,21.19,26.09714285714286,30.14,22.85,89.99714285714286,198,187,62,51,26,0.287,234,134,5
2018,19,Ifedore,0,WHO_literature,2018-05-07,53.39,24.972857142857144,29.0,22.19,91.93142857142857,198,187,62,51,26,0.287,234,134,5
2018,20,Ifedore,1,WHO_literature,2018-05-14,28.33,25.514285714285712,29.97,22.18,91.11285714285714,198,187,62,51,26,0.287,234,134,5
2018,21,Ifedore,1,WHO_literature,2018-05-21,46.82,25.24142857142857,28.84,22.38,92.99285714285715,198,187,62,51,26,0.287,234,134,5
2018,22,Ifedore,1,WHO_literature,2018-05-28,57.57,25.211428571428574,29.6,22.47,92.20285714285714,198,187,62,51,26,0.287,234,134,5
2018,23,Ifedore,2,WHO_literature,2018-06-04,76.72999999999999,24.919999999999998,29.0,21.87,93.17428571428572,198,187,62,51,26,0.287,234,134,5
2018,24,Ifedore,1,WHO_literature,2018-06-11,44.72,25.087142857142855,29.02,21.58,92.25,198,187,62,51,26,0.287,234,134,5
2018,25,Ifedore,1,WHO_literature,2018-06-18,152.79,23.74857142857143,28.37,21.25,94.07142857142857,198,187,62,51,26,0.287,234,134,5
2018,26,Ifedore,2,WHO_literature,2018-06-25,95.72,24.12285714285714,28.56,20.96,91.7,198,187,62,51,26,0.287,234,134,5
2018,27,Ifedore,1,WHO_literature,2018-07-02,62.53,24.22714285714286,28.58,21.48,92.79142857142857,198,187,62,51,26,0.287,234,134,5
2018,28,Ifedore,1,WHO_literature,2018-07-09,42.46,24.525714285714287,28.96,21.76,91.36285714285714,198,187,62,51,26,0.287,234,134,5
2018,29,Ifedore,0,WHO_literature,2018-07-16,92.2,24.15142857142857,28.7,21.55,93.06285714285714,198,187,62,51,26,0.287,234,134,5
2018,30,Ifedore,1,WHO_literature,2018-07-23,107.52000000000001,24.56857142857143,29.65,21.9,91.99428571428572,198,187,62,51,26,0.287,234,134,5
2018,31,Ifedore,3,WHO_literature,2018-07-30,66.31,23.728571428571428,28.46,20.17,90.69428571428571,198,187,62,51,26,0.287,234,134,5
2018,32,Ifedore,2,WHO_literature,2018-08-06,28.33,24.13,28.88,20.76,91.09142857142857,198,187,62,51,26,0.287,234,134,5
2018,33,Ifedore,2,WHO_literature,2018-08-13,42.519999999999996,23.96,28.55,20.97,92.58,198,187,62,51,26,0.287,234,134,5
2018,34,Ifedore,3,WHO_literature,2018-08-20,105.91,23.599999999999998,29.13,20.89,94.01857142857143,198,187,62,51,26,0.287,234,134,5
2018,35,Ifedore,2,WHO_literature,2018-08-27,166.96,24.53142857142857,28.96,21.31,91.92714285714285,198,187,62,51,26,0.287,234,134,5
2018,36,Ifedore,2,WHO_literature,2018-09-03,186.60999999999999,24.077142857142857,27.73,21.6,94.01571428571428,198,187,62,51,26,0.287,234,134,5
2018,37,Ifedore,2,WHO_literature,2018-09-10,42.12,24.314285714285713,28.84,21.53,92.23714285714286,198,187,62,51,26,0.287,234,134,5
2018,38,Ifedore,4,WHO_literature,2018-09-17,78.9,25.131428571428575,29.02,22.13,91.65428571428572,198,187,62,51,26,0.287,234,134,5
2018,39,Ifedore,4,WHO_literature,2018-09-24,51.88,24.759999999999998,29.38,21.67,91.78,198,187,62,51,26,0.287,234,134,5
2018,40,Ifedore,1,WHO_literature,2018-10-01,37.199999999999996,24.81714285714286,29.06,21.9,92.22142857142856,198,187,62,51,26,0.287,234,134,5
2018,41,Ifedore,0,WHO_literature,2018-10-08,46.980000000000004,24.931428571428572,29.31,21.18,91.54714285714286,198,187,62,51,26,0.287,234,134,5
2018,42,Ifedore,0,WHO_literature,2018-10-15,46.99,25.297142857142855,31.07,20.96,89.87285714285714,198,187,62,51,26,0.287,234,134,5
2018,43,Ifedore,1,WHO_literature,2018-10-22,25.69,25.271428571428572,29.78,21.83,92.57285714285715,198,187,62,51,26,0.287,234,134,5
2018,44,Ifedore,1,WHO_literature,2018-10-29,87.92999999999999,25.389999999999997,29.55,22.62,92.80571428571429,198,187,62,51,26,0.287,234,134,5
2018,45,Ifedore,0,WHO_literature,2018-11-05,24.15,25.624285714285715,30.5,22.72,90.14999999999999,198,187,62,51,26,0.287,234,134,5
2018,46,Ifedore,0,WHO_literature,2018-11-12,32.46,25.90285714285714,31.04,21.93,87.46714285714286,198,187,62,51,26,0.287,234,134,5
2018,47,Ifedore,0,WHO_literature,2018-11-19,18.34,25.65857142857143,31.18,19.98,86.70714285714287,198,187,62,51,26,0.287,234,134,5
2018,48,Ifedore,1,WHO_literature,2018-11-26,0.78,25.801428571428573,31.06,20.74,86.01714285714286,198,187,62,51,26,0.287,234,134,5
2018,49,Ifedore,0,WHO_literature,2018-12-03,0.07,25.017142857142858,30.05,18.31,77.56285714285715,198,187,62,51,26,0.287,234,134,5
2018,50,Ifedore,0,WHO_literature,2018-12-10,0.9400000000000001,25.072857142857142,31.07,18.46,78.28428571428572,198,187,62,51,26,0.287,234,134,5
2018,51,Ifedore,0,WHO_literature,2018-12-17,0.0,24.04,30.99,16.29,72.12857142857142,198,187,62,51,26,0.287,234,134,5
2018,52,Ifedore,1,WHO_literature,2018-12-24,0.0,23.337142857142858,29.57,16.87,68.82714285714286,198,187,62,51,26,0.287,234,134,5
2019,1,Ifedore,0,WHO_literature,2019-01-07,0.0,23.40142857142857,30.4,17.68,72.38714285714285,198,187,62,51,26,0.287,234,134,5
2019,2,Ifedore,0,WHO_literature,2019-01-14,0.0,23.802857142857142,30.34,17.01,76.57857142857142,198,187,62,51,26,0.287,234,134,5
2019,3,Ifedore,0,WHO_literature,2019-01-21,6.41,25.745714285714286,31.51,21.68,87.45714285714287,198,187,62,51,26,0.287,234,134,5
2019,4,Ifedore,0,WHO_literature,2019-01-28,7.42,26.131428571428575,32.06,21.62,85.48,198,187,62,51,26,0.287,234,134,5
2019,5,Ifedore,0,WHO_literature,2019-02-04,33.57,25.67571428571429,31.59,20.58,88.23,198,187,62,51,26,0.287,234,134,5
2019,6,Ifedore,0,WHO_literature,2019-02-11,4.76,25.601428571428574,31.33,20.94,81.21142857142857,198,187,62,51,26,0.287,234,134,5
2019,7,Ifedore,0,WHO_literature,2019-02-18,0.83,24.872857142857146,31.51,18.18,72.06428571428572,198,187,62,51,26,0.287,234,134,5
2019,8,Ifedore,0,WHO_literature,2019-02-25,16.85,25.585714285714285,31.26,21.26,89.83,198,187,62,51,26,0.287,234,134,5
2019,9,Ifedore,0,WHO_literature,2019-03-04,15.79,25.14428571428571,30.09,21.45,88.00571428571428,198,187,62,51,26,0.287,234,134,5
2019,10,Ifedore,0,WHO_literature,2019-03-11,32.26,25.79,29.85,22.62,90.10571428571428,198,187,62,51,26,0.287,234,134,5
2019,11,Ifedore,0,WHO_literature,2019-03-18,6.15,26.425714285714285,32.27,23.1,88.83857142857143,198,187,62,51,26,0.287,234,134,5
2019,12,Ifedore,0,WHO_literature,2019-03-25,11.910000000000002,26.254285714285714,32.31,22.72,89.97571428571429,198,187,62,51,26,0.287,234,134,5
2019,13,Ifedore,0,WHO_literature,2019-04-01,1.22,26.267142857142858,31.35,22.87,90.4342857142857,198,187,62,51,26,0.287,234,134,5
2019,14,Ifedore,0,WHO_literature,2019-04-08,18.96,26.834285714285716,31.91,23.8,89.35714285714286,198,187,62,51,26,0.287,234,134,5
2019,15,Ifedore,0,WHO_literature,2019-04-15,35.68,25.66142857142857,30.56,22.52,91.35714285714286,198,187,62,51,26,0.287,234,134,5
2019,16,Ifedore,0,WHO_literature,2019-04-22,3.63,26.21857142857143,30.83,22.11,90.26571428571428,198,187,62,51,26,0.287,234,134,5
2019,17,Ifedore,1,WHO_literature,2019-04-29,13.75,26.47142857142857,30.76,23.97,91.14999999999999,198,187,62,51,26,0.287,234,134,5
2019,18,Ifedore,0,WHO_literature,2019-05-06,15.58,26.12142857142857,29.47,23.61,92.50571428571428,198,187,62,51,26,0.287,234,134,5
2019,19,Ifedore,1,WHO_literature,2019-05-13,48.86,25.987142857142857,30.51,23.0,91.7957142857143,198,187,62,51,26,0.287,234,134,5
2019,20,Ifedore,1,WHO_literature,2019-05-20,38.37,25.382857142857144,29.58,22.43,91.56857142857143,198,187,62,51,26,0.287,234,134,5
2019,21,Ifedore,1,WHO_literature,2019-05-27,46.25,25.737142857142857,29.94,22.88,92.00142857142858,198,187,62,51,26,0.287,234,134,5
2019,22,Ifedore,1,WHO_literature,2019-06-03,77.58,25.201428571428572,29.21,22.77,92.69428571428571,198,187,62,51,26,0.287,234,134,5
2019,23,Ifedore,0,WHO_literature,2019-06-10,57.82,24.995714285714286,29.45,22.19,93.23857142857142,198,187,62,51,26,0.287,234,134,5
2019,24,Ifedore,1,WHO_literature,2019-06-17,28.53,25.28,29.65,22.41,90.74571428571429,198,187,62,51,26,0.287,234,134,5
2019,25,Ifedore,2,WHO_literature,2019-06-24,35.510000000000005,25.445714285714285,30.01,22.67,91.84714285714286,198,187,62,51,26,0.287,234,134,5
2019,26,Ifedore,0,WHO_literature,2019-07-01,278.93,24.669999999999998,29.2,21.47,91.55714285714285,198,187,62,51,26,0.287,234,134,5
2019,27,Ifedore,1,WHO_literature,2019-07-08,25.33,25.17285714285714,29.79,22.36,91.78428571428572,198,187,62,51,26,0.287,234,134,5
2019,28,Ifedore,0,WHO_literature,2019-07-15,79.96000000000001,24.165714285714284,29.53,20.94,91.63714285714286,198,187,62,51,26,0.287,234,134,5
2019,29,Ifedore,1,WHO_literature,2019-07-22,62.39,24.437142857142856,29.22,21.46,91.42857142857143,198,187,62,51,26,0.287,234,134,5
2019,30,Ifedore,3,WHO_literature,2019-07-29,82.05,24.365714285714287,28.21,21.97,93.25428571428571,198,187,62,51,26,0.287,234,134,5
2019,31,Ifedore,1,WHO_literature,2019-08-05,47.29,24.071428571428573,29.03,21.53,92.48142857142857,198,187,62,51,26,0.287,234,134,5
2019,32,Ifedore,1,WHO_literature,2019-08-12,58.449999999999996,24.118571428571425,28.88,21.63,92.42571428571429,198,187,62,51,26,0.287,234,134,5
2019,33,Ifedore,2,WHO_literature,2019-08-19,35.519999999999996,24.55,28.9,21.76,90.67428571428572,198,187,62,51,26,0.287,234,134,5
2019,34,Ifedore,1,WHO_literature,2019-08-26,115.57000000000001,23.964285714285715,28.79,21.09,92.86142857142856,198,187,62,51,26,0.287,234,134,5
2019,35,Ifedore,2,WHO_literature,2019-09-02,148.24,24.312857142857144,28.27,21.39,91.97285714285714,198,187,62,51,26,0.287,234,134,5
2019,36,Ifedore,2,WHO_literature,2019-09-09,65.38,24.45,29.45,21.84,93.17714285714285,198,187,62,51,26,0.287,234,134,5
2019,37,Ifedore,3,WHO_literature,2019-09-16,114.71000000000001,24.521428571428572,28.39,21.91,92.7042857142857,198,187,62,51,26,0.287,234,134,5
2019,38,Ifedore,3,WHO_literature,2019-09-23,114.22,24.650000000000002,28.82,21.85,93.32857142857142,198,187,62,51,26,0.287,234,134,5
2019,39,Ifedore,2,WHO_literature,2019-09-30,87.11,24.551428571428573,28.59,21.33,92.75857142857141,198,187,62,51,26,0.287,234,134,5
2019,40,Ifedore,0,WHO_literature,2019-10-07,165.98,24.22714285714286,29.19,21.62,92.5942857142857,198,187,62,51,26,0.287,234,134,5
2019,41,Ifedore,0,WHO_literature,2019-10-14,149.97,24.27857142857143,28.46,21.18,93.97428571428573,198,187,62,51,26,0.287,234,134,5
2019,42,Ifedore,0,WHO_literature,2019-10-21,84.26,24.54714285714286,29.57,21.22,92.13285714285713,198,187,62,51,26,0.287,234,134,5
2019,43,Ifedore,1,WHO_literature,2019-10-28,85.62,24.802857142857142,29.45,20.92,91.42142857142858,198,187,62,51,26,0.287,234,134,5
2019,44,Ifedore,0,WHO_literature,2019-11-04,66.36,24.770000000000003,29.15,21.34,91.44714285714285,198,187,62,51,26,0.287,234,134,5
2019,45,Ifedore,0,WHO_literature,2019-11-11,19.42,26.132857142857144,30.98,22.59,88.33714285714287,198,187,62,51,26,0.287,234,134,5
2019,46,Ifedore,0,WHO_literature,2019-11-18,24.35,25.868571428571432,30.28,22.43,90.11142857142856,198,187,62,51,26,0.287,234,134,5
2019,47,Ifedore,0,WHO_literature,2019-11-25,11.34,26.08857142857143,31.07,22.72,89.21142857142857,198,187,62,51,26,0.287,234,134,5
2019,48,Ifedore,1,WHO_literature,2019-12-02,3.3,26.15142857142857,31.43,20.9,85.06714285714285,198,187,62,51,26,0.287,234,134,5
2019,49,Ifedore,0,WHO_literature,2019-12-09,32.36,25.72714285714286,30.66,20.92,85.34857142857143,198,187,62,51,26,0.287,234,134,5
2019,50,Ifedore,0,WHO_literature,2019-12-16,11.31,25.490000000000002,30.92,19.16,78.60000000000001,198,187,62,51,26,0.287,234,134,5
2019,51,Ifedore,1,WHO_literature,2019-12-23,0.33999999999999997,24.97142857142857,31.13,18.2,70.67428571428572,198,187,62,51,26,0.287,234,134,5
2019,52,Ifedore,0,WHO_literature,2019-12-30,0.0,23.551428571428573,30.49,15.87,65.45285714285714,198,187,62,51,26,0.287,234,134,5
2020,1,Ifedore,0,WHO_literature,2020-01-06,0.0,22.085714285714285,29.52,15.54,70.05714285714286,198,187,62,51,26,0.287,234,134,5
2020,2,Ifedore,0,WHO_literature,2020-01-13,0.14,24.555714285714284,30.64,18.13,75.23285714285714,198,187,62,51,26,0.287,234,134,5
2020,3,Ifedore,0,WHO_literature,2020-01-20,0.09,25.004285714285714,32.25,18.18,75.61714285714285,198,187,62,51,26,0.287,234,134,5
